maxtempF,mintempF,avgtempF,totalSnow_cm,humid,wind,precip,sunHour,lat,long,had_wildfire
76.9,47.66666667,67.86666667,0,40.03333333,5.233333333,0.02,11.55333333,40.72,-120.63,1
86.53333333,53.76666667,74.96666667,0,51.73333333,4.8,0.003333333,11.45666667,38.51,-122.33,0
89.3,51.13333333,75.93333333,0,41.83333333,5.266666667,0.016666667,11.59,40.76,-122.04,1
88,57.36666667,75.7,0,47.3,4.9,0.056666667,11.6,36.24,-121.32,0
81.53333333,47,70.33333333,0,51.8,3.7,0.023333333,11.45666667,40.65,-123.11,1
82.66666667,50.7,71.26666667,0,58.76666667,3.7,0.013333333,11.50333333,39.43,-123.44,0
97.93333333,71.43333333,91.13333333,0,18.56666667,5.3,0.006666667,11.6,36.56,-117.4,0
66.76666667,40.23333333,59,0,41.56666667,4.566666667,0.043333333,11.55666667,37.92,-118.88,0
75.66666667,46.53333333,66.16666667,0,44.96666667,5.566666667,0.053333333,11.55666667,38.02,-119.96,1
88.6,59.16666667,77.4,0,48.63333333,5.5,0,11.55,38.27,-121.94,0
91.3,70.33333333,85.3,0,24.43333333,6.6,0.056666667,11.55333333,34.86,-116.18,1
84.96666667,59.66666667,75.2,0,52.8,5.933333333,0.003333333,11.59333333,37.92,-121.95,0
71.53333333,45.03333333,62.63333333,0,43.13333333,4.733333333,0.05,11.6,38.62,-119.8,0
81.5,49.26666667,70.6,0,45.2,5.333333333,0.006666667,11.6,38.79,-120.53,1
89.6,59.96666667,79,0,43.13333333,4.766666667,0.006666667,11.59,38.68,-121.9,0
90.86666667,58.63333333,79.06666667,0,38.46666667,5.2,0.006666667,11.59666667,39.27,-121.34,1
86.66666667,54.1,74.7,0,53.83333333,4.8,0.046666667,11.6,36.61,-121.09,1
72.7,52.06666667,64.8,0,72.96666667,6.4,0.006666667,11.33666667,40.71,-123.93,0
91.33333333,67.06666667,86.33333333,0,34.36666667,6.4,0.04,11.6,33.73,-116,1
92.46666667,53.43333333,78.56666667,0,33.33333333,4.366666667,0.04,11.6,35.35,-118.73,1
91.9,63.76666667,80.73333333,0,37.06666667,4.633333333,0.006666667,11.59333333,39.18,-122.24,0
70.7,53.86666667,64.9,0,73.26666667,7.166666667,0.01,11.46666667,41.75,-123.98,1
78.33333333,51.63333333,69.66666667,0,36.66666667,5.566666667,0.01,11.38,41.59,-120.72,1
95.93333333,63.93333333,85.13333333,0,33.46666667,3.8,0.02,11.6,36.76,-119.66,1
86.1,51.93333333,74.13333333,0,39.1,4.966666667,0.036666667,11.55666667,37.21,-119.75,0
83.36666667,55.9,72.86666667,0,55.66666667,4.766666667,0.033333333,11.59333333,37.22,-121.69,1
90.76666667,59.1,78.86666667,0,33.36666667,5,0.013333333,11.54666667,40.13,-122.23,0
91.36666667,60.6,79.83333333,0,43.8,6,0.01,11.59666667,37.93,-121.27,0
83.63333333,57.6,73.86666667,0,56.23333333,4.866666667,0.023333333,11.55,37.65,-121.91,0
79.96666667,48.7,68.86666667,0,45.1,5.233333333,0.01,11.6,39.3,-120.77,0
86.03333333,59.06666667,76.03333333,0,37.63333333,5.866666667,0.013333333,11.54333333,39.67,-121.6,0
95,67.03333333,84.6,0,36.26666667,6.333333333,0.026666667,11.6,37.19,-120.72,0
89.26666667,62.63333333,80.5,0,35,4.366666667,0.01,11.6,36.23,-118.78,1
93.6,63.56666667,82.6,0,38.9,6.2,0.02,11.6,37.56,-121,0
78.16666667,65.36666667,73.4,0,60.6,4.8,0.013333333,11.6,33.68,-117.78,0
97.63333333,81.7,92.2,0,26.03333333,6.9,0.073333333,11.6,33.04,-115.36,0
92.76666667,61.56666667,81.23333333,0,40.13333333,4.4,0.006666667,11.54333333,39.04,-121.7,0
87.1,58.96666667,77.46666667,0,42.3,4.2,0.01,11.6,38.44,-120.65,0
86.36666667,57.8,75.86666667,0,47.36666667,4.3,0.02,11.45333333,39.09,-122.75,0
74.96666667,46.4,63.26666667,0,47.33333333,4.866666667,0.006666667,11.6,39.99,-120.82,0
65.73333333,59.56666667,63.3,0,78.9,6.266666667,0.02,11.46,37.41,-122.37,0
80.06666667,46.96666667,68.03333333,0,51.53333333,4.833333333,0.02,11.59,41.59,-122.53,1
71.16666667,59.1,66.43333333,0,72.06666667,5.933333333,0.026666667,11.59333333,37.01,-122.01,0
91.46666667,61.56666667,80.4,0,35.33333333,6.2,0.013333333,11.49666667,39.6,-122.4,0
82.76666667,61.03333333,73.96666667,0,50.53333333,4.533333333,0.053333333,11.51,35.39,-120.45,1
62.87096774,33.32258065,51.5483871,0.380645161,57.51612903,5.967741935,0.058064516,10.74193548,39.58,-120.52,0
76.48387097,56.4516129,68.48387097,0,54.74193548,3.870967742,0.096774194,10.82258065,38.45,-121.34,0
71.77419355,57.87096774,66.32258065,0,56.41935484,6.774193548,0.032258065,11.17741935,34.54,-120.04,1
76.48387097,43.61290323,64.06451613,0,49.25806452,4.451612903,0.087096774,10.8516129,38.18,-120.56,0
64.83870968,51.32258065,59.29032258,0,46.61290323,5.548387097,0.04516129,11.22580645,34.36,-119.13,0
78.87096774,55.87096774,70.38709677,0,44,4.935483871,0.038709677,11.23225806,34.2,-118.26,1
72.12903226,51.51612903,64.12903226,0,66.80645161,4.903225806,0.061290323,10.55806452,38.53,-122.93,0
80.64516129,56.83870968,71.41935484,0,46.90322581,4.290322581,0.029032258,11.1516129,36.07,-119.82,1
77.80645161,56.19354839,69.74193548,0,47.41935484,4.129032258,0.012903226,11.1,33.02,-116.78,1
69.41935484,45.48387097,59.96774194,0,52.06451613,5.64516129,0.125806452,10.71935484,39.06,-120.72,0
68.19354839,56.61290323,63.64516129,0,72.09677419,6.161290323,0.064516129,10.45806452,37.73,-123.03,0
68.19354839,56.61290323,63.64516129,0,72.09677419,6.161290323,0.064516129,10.4516129,38.05,-122.75,1
58.48387097,39.96774194,51.48387097,1.490322581,48.64516129,5.258064516,0.074193548,10.87419355,37.57,-119.91,0
59.93548387,37.58064516,51.41935484,0.193548387,56.80645161,6.35483871,0.032258065,11.01290323,40.72,-120.63,0
73.93548387,49.48387097,64.51612903,0,60.22580645,4.096774194,0.087096774,10.50967742,38.51,-122.33,0
72.67741935,42.58064516,60.90322581,0,56.74193548,6.258064516,0.1,10.77096774,40.76,-122.04,0
77.19354839,49.74193548,66.38709677,0,53.77419355,5.225806452,0.048387097,11.08387097,36.24,-121.32,0
64.5483871,40.29032258,55.61290323,0,66.51612903,4.451612903,0.174193548,10.42580645,40.65,-123.11,0
70.70967742,46.22580645,60.74193548,0,67.58064516,3.903225806,0.106451613,10.61612903,39.43,-123.44,0
83.90322581,58.4516129,75.41935484,0,20.48387097,6.064516129,0,10.95806452,36.56,-117.4,0
56.93548387,29.25806452,46.77419355,0.535483871,46,5.516129032,0.025806452,10.99032258,37.92,-118.88,0
62.70967742,38.48387097,53.70967742,1.212903226,48.80645161,6,0.119354839,10.94516129,38.02,-119.96,0
75.22580645,54.5483871,66.96774194,0,56.96774194,4.322580645,0.051612903,10.67096774,38.27,-121.94,0
78.5483871,57.48387097,71.96774194,0,27.09677419,7.032258065,0.003225806,10.82903226,34.86,-116.18,0
74.12903226,56.03225806,66.96774194,0,59.22580645,4.419354839,0.038709677,10.58709677,37.92,-121.95,0
57.58064516,34.96774194,48.96774194,1.412903226,52.16129032,6.387096774,0.080645161,10.62580645,38.62,-119.8,0
67.19354839,42.74193548,57.74193548,0.012903226,52.22580645,5.677419355,0.129032258,10.73225806,38.79,-120.53,0
74.51612903,54.74193548,66.4516129,0,53.03225806,4.548387097,0.077419355,10.57741935,38.68,-121.9,0
74.93548387,51.09677419,64.93548387,0,50.25806452,5.193548387,0.080645161,10.44516129,39.27,-121.34,0
77,48.90322581,66.35483871,0,58.32258065,5.064516129,0.022580645,10.80645161,36.61,-121.09,0
65.12903226,49.70967742,58.87096774,0,76.64516129,7.64516129,0.238709677,10.38709677,40.71,-123.93,0
82.67741935,55.70967742,73.83870968,0,33.90322581,7.161290323,0.003225806,10.87741935,33.73,-116,1
79.70967742,42.58064516,65.74193548,0,41.38709677,4.677419355,0.022580645,11.18064516,35.35,-118.73,0
74.80645161,55.70967742,66.90322581,0,48.48387097,5.096774194,0.074193548,10.48064516,39.18,-122.24,0
63.87096774,51.22580645,58.90322581,0,76.4516129,8.193548387,0.25483871,10.22903226,41.75,-123.98,0
60.19354839,40.09677419,52.4516129,0.003225806,55.09677419,6.838709677,0.048387097,10.90645161,41.59,-120.72,0
79.58064516,55.32258065,70.5483871,0,43.83870968,3.580645161,0.061290323,11.06774194,36.76,-119.66,1
72.80645161,42.93548387,61.22580645,0,44.90322581,4.677419355,0.096774194,11.11935484,37.21,-119.75,0
73.35483871,51,64.58064516,0,62.12903226,4.290322581,0.058064516,10.78709677,37.22,-121.69,0
75.32258065,49.32258065,64.51612903,0,48.12903226,5.935483871,0.083870968,10.78709677,40.13,-122.23,0
76,54.48387097,67.5483871,0,55.22580645,4.967741935,0.025806452,10.94516129,37.93,-121.27,0
73.77419355,53.80645161,66,0,62.48387097,4.225806452,0.061290323,10.6,37.65,-121.91,0
64.51612903,40.70967742,54.93548387,0.441935484,54.67741935,5.774193548,0.112903226,10.56451613,39.3,-120.77,0
71.19354839,50.5483871,62.4516129,0,50.25806452,6.096774194,0.138709677,10.43548387,39.67,-121.6,0
79.22580645,58.67741935,71.06451613,0,47.96774194,6.064516129,0.041935484,11.07741935,37.19,-120.72,0
75.41935484,53.67741935,66.93548387,0,44.80645161,3.580645161,0.064516129,11.20322581,36.23,-118.78,0
77.19354839,55.70967742,69,0,51.80645161,5.741935484,0.041935484,10.91612903,37.56,-121,0
75.19354839,61.90322581,70.41935484,0,55.22580645,4.903225806,0.032258065,11.28064516,33.68,-117.78,0
87.67741935,70.51612903,81.70967742,0,24.29032258,7.709677419,0.006451613,10.7483871,33.04,-115.36,0
75.80645161,54.06451613,66.93548387,0,51.12903226,4.322580645,0.116129032,10.40967742,39.04,-121.7,0
72.38709677,51.25806452,64.35483871,0,51.25806452,4.290322581,0.119354839,10.69677419,38.44,-120.65,0
70,49.74193548,61.48387097,0,59.61290323,3.838709677,0.096774194,10.34516129,39.09,-122.75,0
58.80645161,35.29032258,48.41935484,0,59.70967742,6.064516129,0.093548387,10.77096774,39.99,-120.82,0
65.58064516,59.19354839,62.87096774,0,75.06451613,6.903225806,0.090322581,10.63225806,37.41,-122.37,0
56.48387097,33.87096774,48.06451613,0,67.38709677,5.774193548,0.083870968,10.84193548,41.59,-122.53,1
68.87096774,57.67741935,64.19354839,0,70.67741935,6.032258065,0.077419355,10.68064516,37.01,-122.01,0
75.12903226,53.25806452,66.58064516,0,48.80645161,6.419354839,0.074193548,10.57741935,39.6,-122.4,0
75.16129032,55.67741935,67.4516129,0,52.09677419,5.290322581,0.04516129,11.10967742,35.39,-120.45,0
43.63333333,20.83333333,33.66666667,1.39,76.7,6.3,0.08,7.876666667,39.58,-120.52,0
61.53333333,43.96666667,54.2,0,62.23333333,4.833333333,0.066666667,8.743333333,38.45,-121.34,0
63.66666667,51.2,58.5,0,55.66666667,7.466666667,0.073333333,9.326666667,34.54,-120.04,0
62.43333333,31.7,49.43333333,0,57,5.2,0.043333333,8.916666667,38.18,-120.56,0
54.4,39.23333333,47.76666667,0,50.76666667,6.4,0.096666667,8.673333333,34.36,-119.13,0
67.16666667,47.43333333,59.3,0,50.56666667,6,0.08,8.503333333,34.2,-118.26,0
60.5,42.46666667,53.03333333,0,69.33333333,6.433333333,0.073333333,8.646666667,38.53,-122.93,0
63.9,45.26666667,56,0,59.4,4.266666667,0.063333333,8.803333333,36.07,-119.82,0
66.16666667,48.06666667,58.63333333,0,54.13333333,5.466666667,0.063333333,8.38,33.02,-116.78,0
54.16666667,33.93333333,45.3,1.096666667,63.7,5.566666667,0.096666667,8.496666667,39.06,-120.72,0
58.7,47.63333333,54.26666667,0,71.8,8.133333333,0.04,8.82,37.73,-123.03,0
58.7,47.63333333,54.26666667,0,71.8,8.133333333,0.04,8.656666667,38.05,-122.75,0
43.1,26.56666667,36.56666667,1.28,60.56666667,4.966666667,0.06,8.456666667,37.57,-119.91,0
40.83333333,24.53333333,34.23333333,0.963333333,74.03333333,7.333333333,0.05,8.366666667,40.72,-120.63,0
59.43333333,39.36666667,50.83333333,0,68.23333333,5.166666667,0.096666667,8.183333333,38.51,-122.33,0
55.5,30.06666667,44.4,0,69.1,5.133333333,0.126666667,8.106666667,40.76,-122.04,0
63.13333333,40.36666667,53.56666667,0,62.46666667,5.966666667,0.083333333,8.75,36.24,-121.32,0
49.33333333,29.43333333,41.06666667,1.313333333,76.1,4.766666667,0.213333333,7.813333333,40.65,-123.11,0
56.76666667,36.46666667,48.3,0,71.83333333,4.866666667,0.116666667,8.58,39.43,-123.44,0
65.16666667,41.93333333,56.7,0,34.9,5.5,0.01,8.536666667,36.56,-117.4,0
40.9,14.43333333,30,0.676666667,60.13333333,6.933333333,0.033333333,8.316666667,37.92,-118.88,0
46.93333333,25.23333333,37.86666667,1.606666667,62.2,5.866666667,0.086666667,8.45,38.02,-119.96,1
60,42.63333333,53.13333333,0,66.1,5.133333333,0.06,8.86,38.27,-121.94,0
61.9,43.76666667,55,0,39.4,6.833333333,0.016666667,8.483333333,34.86,-116.18,0
60.36666667,44.36666667,54.03333333,0,66.73333333,4.933333333,0.053333333,8.94,37.92,-121.95,0
40.33333333,21.3,32.4,1.826666667,69.93333333,6.666666667,0.086666667,8.093333333,38.62,-119.8,0
51.8,31.5,43,1.41,63.23333333,5.6,0.096666667,8.766666667,38.79,-120.53,1
58.73333333,42.76666667,52.1,0,64.36666667,5.666666667,0.076666667,8.633333333,38.68,-121.9,0
59.63333333,38.5,50.36666667,0,61.13333333,5.633333333,0.07,8.273333333,39.27,-121.34,0
63.23333333,39.66666667,53.4,0,65.26666667,5.833333333,0.05,8.5,36.61,-121.09,1
54.7,41.56666667,49.83333333,0,77.03333333,7.7,0.276666667,8.2,40.71,-123.93,1
68.03333333,41.6,58.1,0,45.76666667,6.3,0.043333333,8.54,33.73,-116,0
64.13333333,33.63333333,51.5,0,50.46666667,5.866666667,0.036666667,8.61,35.35,-118.73,0
57.83333333,42.7,51.8,0,61.36666667,5.866666667,0.073333333,8.78,39.18,-122.24,0
51.33333333,42.8,47.8,0,79.16666667,8.466666667,0.453333333,7.733333333,41.75,-123.98,0
41.26666667,27.53333333,34.86666667,0.8,72.7,8.9,0.046666667,8.203333333,41.59,-120.72,0
63.63333333,43.53333333,55,0,53.76666667,4.133333333,0.056666667,8.803333333,36.76,-119.66,0
57.73333333,30.56666667,45.8,0,54.36666667,4.833333333,0.063333333,8.673333333,37.21,-119.75,0
60.2,42.66666667,52.63333333,0,68.16666667,5.033333333,0.09,8.716666667,37.22,-121.69,0
59.33333333,38.2,49.86666667,0,60.76666667,5.5,0.086666667,8.57,40.13,-122.23,0
61.5,43.13333333,53.96666667,0,63.3,5.7,0.05,8.846666667,37.93,-121.27,0
60.3,44.16666667,53.7,0,68.46666667,5,0.086666667,8.75,37.65,-121.91,0
47.73333333,29.26666667,39.56666667,1.896666667,69.73333333,5.7,0.11,8.276666667,39.3,-120.77,0
54.56666667,37.36666667,46.93333333,0,63.13333333,6.233333333,0.093333333,8.403333333,39.67,-121.6,0
62.83333333,46.9,56.36666667,0,56.96666667,6.7,0.04,8.863333333,37.19,-120.72,0
60.26666667,41,51.76666667,0,52.96666667,3.666666667,0.033333333,8.7,36.23,-118.78,0
62.26666667,44.2,55.03333333,0,60.2,6.5,0.04,8.85,37.56,-121,0
68.6,54.36666667,62.9,0,57.36666667,5.3,0.08,8.106666667,33.68,-117.78,0
70.83333333,56.2,65.5,0,36.4,6.6,0.013333333,8.593333333,33.04,-115.36,0
59.6,42.16666667,52.3,0,61.36666667,5.233333333,0.083333333,8.623333333,39.04,-121.7,0
58.6,39.66666667,50.7,0,58.73333333,4.966666667,0.066666667,8.966666667,38.44,-120.65,0
53.63333333,37.23333333,46.46666667,0,68.23333333,5.066666667,0.106666667,7.973333333,39.09,-122.75,0
39.06666667,21.33333333,30.83333333,1.34,78,6.433333333,0.086666667,7.95,39.99,-120.82,0
58.1,52.2,55.83333333,0,72.36666667,8.933333333,0.083333333,8.94,37.41,-122.37,0
39.56666667,22.76666667,33.3,0.963333333,79.33333333,6.933333333,0.11,8.166666667,41.59,-122.53,1
59.7,49.26666667,55.53333333,0,70.56666667,7.1,0.09,8.843333333,37.01,-122.01,0
58.5,40.66666667,50.86666667,0,62.6,6.3,0.106666667,8.49,39.6,-122.4,0
63.26666667,47.06666667,56.2,0,58.2,6.033333333,0.076666667,8.786666667,35.39,-120.45,0
43.32258065,20.58064516,31.61290323,0,54.67741935,6.774193548,0,8.25483871,39.58,-120.52,0
57.12903226,37.74193548,49.16129032,0,53.5483871,4.419354839,0.003225806,8.367741935,38.45,-121.34,0
60.4516129,47.32258065,54.61290323,0,50.4516129,5.806451613,0.006451613,8.738709677,34.54,-120.04,0
59.32258065,24.80645161,42.35483871,0,49.16129032,4.419354839,0,8.419354839,38.18,-120.56,1
54,35.93548387,46.41935484,0,43.51612903,5.870967742,0.016129032,8.593548387,34.36,-119.13,1
64.09677419,42.64516129,54.58064516,0,42.74193548,6.419354839,0.029032258,8.538709677,34.2,-118.26,0
59.29032258,35.58064516,48.74193548,0,61.41935484,4,0.003225806,8.551612903,38.53,-122.93,0
57.03225806,37.77419355,49.06451613,0,54.16129032,3.741935484,0.009677419,8.64516129,36.07,-119.82,1
61.51612903,41.67741935,52.67741935,0,48.4516129,5.129032258,0.016129032,8.541935484,33.02,-116.78,0
54.25806452,31.29032258,43.25806452,0,46.5483871,6.806451613,0,8.535483871,39.06,-120.72,0
57.4516129,43.80645161,51.83870968,0,62.93548387,4.806451613,0,8.574193548,37.73,-123.03,0
57.4516129,43.80645161,51.83870968,0,62.93548387,4.806451613,0,8.467741935,38.05,-122.75,0
41.83870968,23.70967742,33.70967742,0.009677419,45,6.35483871,0,8.532258065,37.57,-119.91,1
40.51612903,23.51612903,32.19354839,0.029032258,55.51612903,6.064516129,0.006451613,8.587096774,40.72,-120.63,0
57.80645161,34.77419355,47.58064516,0,54,4.774193548,0.006451613,8.309677419,38.51,-122.33,0
56.35483871,28.48387097,42.61290323,0,52.61290323,6.387096774,0.041935484,8.361290323,40.76,-122.04,0
60.03225806,34.90322581,49.03225806,0,52.64516129,4.64516129,0.006451613,8.438709677,36.24,-121.32,0
51,26.58064516,39.77419355,0.203225806,61.51612903,4.129032258,0.04516129,8.187096774,40.65,-123.11,1
57.48387097,33,46.25806452,0,62.12903226,3.870967742,0.016129032,8.396774194,39.43,-123.44,0
60.06451613,33.22580645,49.06451613,0,30.35483871,7.483870968,0,8.64516129,36.56,-117.4,0
36.90322581,10.22580645,24.03225806,0.009677419,53.64516129,5.838709677,0.003225806,8.590322581,37.92,-118.88,0
46.96774194,23.29032258,35.83870968,0.006451613,44.16129032,7.548387097,0,8.590322581,38.02,-119.96,1
56.16129032,37.51612903,48.29032258,0,54.09677419,4.677419355,0.006451613,8.474193548,38.27,-121.94,0
53.87096774,36.03225806,46.4516129,0,37.87096774,6.387096774,0,8.7,34.86,-116.18,0
56.03225806,38.61290323,49.19354839,0,56.90322581,4.032258065,0.009677419,8.532258065,37.92,-121.95,0
39.48387097,20.74193548,30.61290323,0.016129032,50.41935484,7.935483871,0,8.422580645,38.62,-119.8,0
51.96774194,28.48387097,40.64516129,0,46.48387097,6.870967742,0,8.477419355,38.79,-120.53,1
55.67741935,38.06451613,48.12903226,0,49.22580645,5.741935484,0.003225806,8.364516129,38.68,-121.9,0
58.5483871,34.67741935,46.83870968,0,45.25806452,6.258064516,0.003225806,8.477419355,39.27,-121.34,1
60.41935484,32.96774194,47.74193548,0,55.77419355,4.64516129,0.003225806,8.258064516,36.61,-121.09,1
54.03225806,39.35483871,47.96774194,0,69.51612903,6.548387097,0.122580645,8.241935484,40.71,-123.93,0
61.16129032,34.5483871,50.19354839,0,41.19354839,6.903225806,0.009677419,8.64516129,33.73,-116,0
59.74193548,26.80645161,45.70967742,0,44.25806452,4.322580645,0.009677419,8.590322581,35.35,-118.73,0
56.12903226,38.77419355,49.06451613,0,44.51612903,6.096774194,0.003225806,8.480645161,39.18,-122.24,0
50.5483871,38.87096774,45.67741935,0,70.77419355,8.838709677,0.229032258,8.129032258,41.75,-123.98,0
37.5483871,22.80645161,29.87096774,0.048387097,54.93548387,7,0.019354839,8.180645161,41.59,-120.72,0
58.64516129,36.35483871,48.64516129,0,47.51612903,3.709677419,0,8.7,36.76,-119.66,0
55.70967742,24.96774194,40.41935484,0,42.38709677,5.064516129,0,8.477419355,37.21,-119.75,0
56.5483871,36.06451613,47.58064516,0,60.90322581,3.935483871,0.012903226,8.370967742,37.22,-121.69,0
59.48387097,36.22580645,48.67741935,0,44.16129032,6,0.006451613,8.64516129,40.13,-122.23,0
55.80645161,36.38709677,47.83870968,0,56.87096774,4.483870968,0.006451613,8.364516129,37.93,-121.27,0
56.80645161,38.06451613,49.09677419,0,59.90322581,4,0.012903226,8.25483871,37.65,-121.91,0
48.64516129,27.5483871,38.29032258,0,48.87096774,7.709677419,0,8.480645161,39.3,-120.77,0
55.16129032,34.61290323,45.38709677,0,43.25806452,7.322580645,0.016129032,8.422580645,39.67,-121.6,1
57.16129032,39.83870968,50.16129032,0,51.06451613,4.548387097,0.003225806,8.64516129,37.19,-120.72,0
57.90322581,35.4516129,47.58064516,0,50.06451613,3.451612903,0,8.7,36.23,-118.78,0
56.41935484,37.48387097,48.61290323,0,54.51612903,5.032258065,0.003225806,8.367741935,37.56,-121,0
65.87096774,48.70967742,58.74193548,0,52,5.709677419,0.061290323,8.538709677,33.68,-117.78,0
61.70967742,48.29032258,56.5483871,0,36.03225806,6.935483871,0.012903226,8.329032258,33.04,-115.36,0
56.5483871,37.12903226,48.29032258,0,47.51612903,5.225806452,0,8.309677419,39.04,-121.7,0
55.80645161,33.96774194,46.03225806,0,49.61290323,4.483870968,0,8.477419355,38.44,-120.65,0
53.03225806,33,43.48387097,0,52.93548387,4.64516129,0.009677419,8.364516129,39.09,-122.75,0
39.35483871,19.80645161,29.5483871,0.019354839,52.80645161,7.064516129,0.009677419,8.477419355,39.99,-120.82,0
56.67741935,49.67741935,53.70967742,0,63.25806452,6.419354839,0.006451613,8.535483871,37.41,-122.37,0
38.25806452,19.09677419,29.96774194,0.122580645,63.06451613,5.774193548,0.035483871,8.358064516,41.59,-122.53,0
57.80645161,45.41935484,52.80645161,0,62.61290323,5.516129032,0.009677419,8.696774194,37.01,-122.01,0
58.25806452,38.83870968,49.67741935,0,45.4516129,6.870967742,0.003225806,8.477419355,39.6,-122.4,0
59.87096774,40.80645161,51.32258065,0,47.03225806,6,0.003225806,8.535483871,35.39,-120.45,0
43.58064516,21.41935484,33.5483871,2.848387097,67.67741935,6.258064516,0.161290323,8.587096774,39.58,-120.52,0
58.32258065,40.77419355,51.32258065,0,65.80645161,4.64516129,0.129032258,9.158064516,38.45,-121.34,0
63.12903226,49.90322581,57.41935484,0,51,7,0.051612903,9.983870968,34.54,-120.04,0
60.25806452,28.80645161,47.22580645,0,58.64516129,4.612903226,0.183870968,9.093548387,38.18,-120.56,0
59.4516129,42.51612903,52.4516129,0,42.58064516,6.35483871,0.035483871,9.983870968,34.36,-119.13,0
68.16129032,46.06451613,58.41935484,0,44.29032258,6.258064516,0.022580645,9.983870968,34.2,-118.26,1
58.48387097,39.41935484,50.64516129,0,69.58064516,6.032258065,0.1,9.306451613,38.53,-122.93,0
61,40.61290323,53,0,55.35483871,4.161290323,0.022580645,9.709677419,36.07,-119.82,0
66.87096774,45.29032258,57.83870968,0,44.77419355,5.096774194,0.016129032,9.738709677,33.02,-116.78,0
53.25806452,32.77419355,44.70967742,0.370967742,58.96774194,5.580645161,0.341935484,8.729032258,39.06,-120.72,0
57.32258065,45.25806452,52.41935484,0,71.5483871,7.451612903,0.058064516,9.341935484,37.73,-123.03,0
57.32258065,45.25806452,52.41935484,0,71.5483871,7.451612903,0.058064516,9.332258065,38.05,-122.75,0
43.16129032,26.09677419,36.58064516,3.522580645,55,4.935483871,0.164516129,9.032258065,37.57,-119.91,0
41.09677419,25.35483871,34.35483871,1.658064516,66.93548387,6.677419355,0.096774194,8.732258065,40.72,-120.63,0
57.61290323,35.64516129,48.74193548,0,67.80645161,4.612903226,0.158064516,9.164516129,38.51,-122.33,0
52.5483871,28.77419355,42.48387097,0.029032258,69.51612903,5,0.232258065,8.661290323,40.76,-122.04,0
62.16129032,35.93548387,51.67741935,0,57.70967742,5.483870968,0.109677419,9.519354839,36.24,-121.32,0
48.64516129,28.12903226,40.09677419,1.938709677,75.61290323,4.258064516,0.316129032,8.535483871,40.65,-123.11,0
55.19354839,35.09677419,46.70967742,0,72.32258065,4.516129032,0.209677419,9.096774194,39.43,-123.44,0
63.41935484,35.80645161,52.83870968,0,29,5.193548387,0,9.351612903,36.56,-117.4,0
39.80645161,14.25806452,29.4516129,1.022580645,55.09677419,6.741935484,0.05483871,8.974193548,37.92,-118.88,0
47.16129032,26.16129032,38.41935484,5.506451613,54.41935484,5.677419355,0.34516129,9.087096774,38.02,-119.96,1
57.16129032,39.09677419,50.03225806,0,68.22580645,4.516129032,0.058064516,9.306451613,38.27,-121.94,0
59.70967742,39.29032258,51.74193548,0,34.96774194,6.290322581,0.006451613,9.383870968,34.86,-116.18,0
57.38709677,40.22580645,50.70967742,0,69.4516129,4.35483871,0.058064516,9.3,37.92,-121.95,0
41.16129032,23.67741935,33.87096774,4.470967742,59.38709677,6.774193548,0.238709677,8.732258065,38.62,-119.8,0
51.32258065,30.67741935,42.58064516,1.990322581,58.41935484,5.580645161,0.332258065,8.680645161,38.79,-120.53,0
56.29032258,39.64516129,49.77419355,0,64.61290323,4.903225806,0.122580645,9.170967742,38.68,-121.9,0
57.38709677,36.64516129,48.12903226,0,59.48387097,5.64516129,0.203225806,9.012903226,39.27,-121.34,0
62.19354839,35.96774194,51.19354839,0,61.5483871,5.35483871,0.058064516,9.461290323,36.61,-121.09,1
52.77419355,41.19354839,48.19354839,0,78.06451613,7.806451613,0.474193548,8.690322581,40.71,-123.93,0
66.67741935,38,55.35483871,0,38.32258065,6.193548387,0.006451613,9.55483871,33.73,-116,0
63.41935484,30.5483871,50.03225806,0,43.83870968,5.161290323,0.019354839,9.635483871,35.35,-118.73,1
56.64516129,40.48387097,50.16129032,0,60.35483871,5.193548387,0.164516129,9.258064516,39.18,-122.24,0
49.67741935,40.70967742,46.32258065,0,79.32258065,9.64516129,0.858064516,8.487096774,41.75,-123.98,0
40.35483871,27.70967742,34.51612903,0.580645161,65.87096774,8.64516129,0.064516129,8.680645161,41.59,-120.72,0
61.48387097,40.41935484,52.77419355,0,52.35483871,4,0.119354839,9.467741935,36.76,-119.66,0
56.77419355,28.41935484,44.38709677,0,52.16129032,4.516129032,0.258064516,9.083870968,37.21,-119.75,0
58.12903226,38.03225806,49.96774194,0,69.35483871,4.35483871,0.106451613,9.535483871,37.22,-121.69,0
57.03225806,36.70967742,48.29032258,0,59.48387097,5.451612903,0.203225806,9.012903226,40.13,-122.23,0
58.16129032,39.06451613,50.4516129,0,67.64516129,5.064516129,0.041935484,9.412903226,37.93,-121.27,0
58,39.70967742,50.51612903,0,70.29032258,4.451612903,0.15483871,9.34516129,37.65,-121.91,0
47.58064516,28.51612903,39.41935484,4.387096774,62.5483871,5.806451613,0.3,8.729032258,39.3,-120.77,0
52.90322581,35.32258065,45.35483871,0,59.83870968,6.451612903,0.351612903,8.935483871,39.67,-121.6,0
60.93548387,42.80645161,53.83870968,0,57.32258065,5.612903226,0.058064516,9.509677419,37.19,-120.72,0
